Category,Brand,Model Name,Specs (RAM/ROM/Display/etc),Price,Offer Price,Stock,Product Image URL,Description,Warranty,EMI Options
,VIVO,Y28,Y28E 5G 4GB 128GB VINTAGE RED,15999,11499,8,https://www.amazon.in/Vintage-Storage-Additional-Exchange-Charger/dp/B0DXK9MCQ1/ref=sr_1_3?crid=Q0HOPL0A66WE&dib=eyJ2IjoiMSJ9.DJCibWaOc7C6Rlu9LBAGE1_cCNUbxIlZYY83dfdJr7HFS7nfs1XobN6M5e6z0GBpqn6rYrHhXTkrSiFJNser2Gldhr74xA6gu-5j44xpvxVdzjL0LJRt5SwL7jyMPpK3FcKIzzj7ljYHWGUIb8BjGu3Tm5iMlzGBhHfH1uOd4uOPQadttlLik-cjehSMaL0ehVqy9ZLrLS6Uz6WEzZSRHDM2plpeaINSiSmMCocPtvY.YoJRp9Saezlbr-6vScem2gDEL1O0ekpNiu6R7k7G7x8&dib_tag=se&keywords=y28e+128gb&qid=1745924389&sprefix=y28e+128gb%2Caps%2C270&sr=8-3,,1 Year,Yes
,VIVO,Y28,Y28E 5G 4GB 128GB BREEZE GREEN,15999,11499,8,https://www.amazon.in/Vintage-Storage-Additional-Exchange-Charger/dp/B0DXK9MCQ1/ref=sr_1_3?crid=Q0HOPL0A66WE&dib=eyJ2IjoiMSJ9.DJCibWaOc7C6Rlu9LBAGE1_cCNUbxIlZYY83dfdJr7HFS7nfs1XobN6M5e6z0GBpqn6rYrHhXTkrSiFJNser2Gldhr74xA6gu-5j44xpvxVdzjL0LJRt5SwL7jyMPpK3FcKIzzj7ljYHWGUIb8BjGu3Tm5iMlzGBhHfH1uOd4uOPQadttlLik-cjehSMaL0ehVqy9ZLrLS6Uz6WEzZSRHDM2plpeaINSiSmMCocPtvY.YoJRp9Saezlbr-6vScem2gDEL1O0ekpNiu6R7k7G7x8&dib_tag=se&keywords=y28e+128gb&qid=1745924389&sprefix=y28e+128gb%2Caps%2C270&sr=8-3,,1 Year,Yes
,VIVO,Y29,Y29 5G 4GB 128GB GLACIER BLUE,16499,13999,8,https://www.amazon.in/dp/B07WGPJWQL/ref=twister_B0DV5DC7S5?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 4GB 128GB DAIMOND BLACK,16499,13999,8,https://www.amazon.in/dp/B07WHQQW74/ref=twister_B0DV5DC7S5?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 4GB 128GB TITANIUM GOLD,16499,13999,8,https://www.amazon.in/dp/B07WGN696J/ref=twister_B0DV5DC7S5?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 6GB 128GB GLACIER BLUE ,17999,15499,8,https://www.amazon.in/Y29-Glacier-Storage-Additional-Exchange/dp/B07WGPJWQL?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 6GB 128GB DAIMOND BLUE ,17999,15499,8,https://www.amazon.in/Y29-Glacier-Storage-Additional-Exchange/dp/B07WHQQW74?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 6GB 128GB TITANIUM GOLD,17999,15499,8,https://www.amazon.in/Y29-Glacier-Storage-Additional-Exchange/dp/B07WGN696J?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 8GB 128GB GLACIER BLUE ,21999,16999,8,https://www.amazon.in/Y29-Glacier-Storage-Additional-Exchange/dp/B07WGPJWQL?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 8GB 128GB DAIMOND BLACK,21999,16999,8,https://www.amazon.in/Y29-Glacier-Storage-Additional-Exchange/dp/B07WGPJWQL?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 8GB 128GB TITANIUM GOLD ,21999,16999,8,https://www.amazon.in/Y29-Glacier-Storage-Additional-Exchange/dp/B07WGN696J?th=1,,1 Year,Yes
,VIVO,Y29,Y29 5G 8GB 256GB GLACIER BLUE,25999,18999,8,https://www.flipkart.com/vivo-y29-5g-glacier-blue-128-gb/p/itm2795be01d3dcc?pid=MOBH7JWEHAMNY6EF&lid=LSTMOBH7JWEHAMNY6EFZHI79Y&marketplace=FLIPKART&sattr[]=color&sattr[]=storage&sattr[]=ram&st=color,,1 Year,Yes
,VIVO,Y29,Y29 5G 8GB 256GB DAIMOND BLUE,25999,18999,8,https://www.flipkart.com/vivo-y29-5g-diamond-black-256-gb/p/itm2795be01d3dcc?pid=MOBH7JWEGA52DYYD,,1 Year,Yes
,VIVO,Y29,Y29 5G 8GB 256GB TITANIUM GOLD ,25999,18999,8,https://www.flipkart.com/vivo-y29-5g-titanium-gold-256-gb/p/itm2795be01d3dcc?pid=MOBH7JWECZBYZMHQ&lid=LSTMOBH7JWECZBYZMHQRD1OG4&marketplace=FLIPKART&sattr[]=color&sattr[]=storage&sattr[]=ram&st=color,,1 Year,Yes
,VIVO,Y39,Y39 5G 8GB 128GB LOTUS PURPLE,21999,16999,8,https://www.flipkart.com/vivo-y39-5g-lotus-purple-128-gb/p/itm378912b5322d2?pid=MOBHAFRHXZFXDW93&lid=LSTMOBHAFRHXZFXDW93S66GZD&marketplace=FLIPKART&sattr[]=color&sattr[]=storage&st=storage,,1 Year,Yes
,VIVO,Y39,Y39 5G 8GB 128GB OCEAN BLUE ,21999,16999,8,https://www.flipkart.com/vivo-y39-5g-ocean-blue-128-gb/p/itm378912b5322d2?pid=MOBHAFRHRRDYUQ5E&lid=LSTMOBHAFRHRRDYUQ5ETUDQUN&marketplace=FLIPKART&sattr[]=color&sattr[]=storage&st=color,,1 Year,Yes
,VIVO,Y39,Y39 5G 8GB 256GB LOTUS PURPLE,23999,18999,8,https://www.flipkart.com/vivo-y39-5g-lotus-purple-256-gb/p/itm378912b5322d2?pid=MOBHAFRHAZFHYHX6&lid=LSTMOBHAFRHAZFHYHX6T7IVDT&marketplace=FLIPKART&sattr[]=color&sattr[]=storage&st=color,,1 Year,Yes
,VIVO,Y39,Y39 5G 8GB 256GB OCEAB BLUE ,23999,18999,8,https://www.flipkart.com/vivo-y39-5g-ocean-blue-256-gb/p/itm378912b5322d2?pid=MOBHAFRH2N5SH35X&lid=LSTMOBHAFRH2N5SH35XAN2S7H&marketplace=FLIPKART,,1 Year,Yes
,VIVO,X200,X200 5G 12GB 256GB COSMOS BLACK,71999,65999,8,https://www.flipkart.com/vivo-x200-5g-natural-green-256-gb/p/itm8a4d46ac97f57?pid=MOBH7443UHDKDZRJ&lid=LSTMOBH7443UHDKDZRJQ02NKQ&marketplace=FLIPKART&q=vivo+x200&store=tyy%2F4io&srno=s_1_1&otracker=AS_Query_OrganicAutoSuggest_3_4_na_na_ps&otracker1=AS_Query_OrganicAutoSuggest_3_4_na_na_ps&fm=search-autosuggest&iid=fabdbf7e-cd04-4c02-8c60-5c95702556dc.MOBH7443UHDKDZRJ.SEARCH&ppt=sp&ppn=sp&ssid=03n38y2z400000001745925602702&qH=260782e1c82122f0,,1 Year,Yes
,VIVO,X200,X200 5G 12GB 256GB NATURAL GREEN,71999,65999,8,https://www.flipkart.com/vivo-x200-5g-natural-green-256-gb/p/itm8a4d46ac97f57?pid=MOBH7443UHDKDZRJ&lid=LSTMOBH7443UHDKDZRJQ02NKQ&marketplace=FLIPKART&q=vivo+x200&store=tyy%2F4io&srno=s_1_1&otracker=AS_Query_OrganicAutoSuggest_3_4_na_na_ps&otracker1=AS_Query_OrganicAutoSuggest_3_4_na_na_ps&fm=search-autosuggest&iid=fabdbf7e-cd04-4c02-8c60-5c95702556dc.MOBH7443UHDKDZRJ.SEARCH&ppt=sp&ppn=sp&ssid=03n38y2z400000001745925602702&qH=260782e1c82122f0,,1 Year,Yes
,VIVO,X200,X200 5G 16GB 512GB COSMOS BLACK,71999,78999,8,https://www.flipkart.com/vivo-x200-5g-cosmos-black-512-gb/p/itm8a4d46ac97f57?pid=MOBH7443NCRZ7TVZ&lid=LSTMOBH7443NCRZ7TVZJ0DZIC&marketplace=FLIPKART&q=vivo%20x200&sattr[]=color&sattr[]=storage&sattr[]=ram&st=storage,,1 Year,Yes
,VIVO,X200,X200 5G 16GB 512GB NATURAL GREEN ,71999,78999,8,https://www.flipkart.com/vivo-x200-5g-cosmos-black-512-gb/p/itm8a4d46ac97f57?pid=MOBH7443NCRZ7TVZ&lid=LSTMOBH7443NCRZ7TVZJ0DZIC&marketplace=FLIPKART&q=vivo%20x200&sattr[]=color&sattr[]=storage&sattr[]=ram&st=storage,,1 Year,Yes
,VIVO,X200,X200 PRO 5G 16GB 512GB TITANIUM GREY,94999,99999,8,https://www.amazon.in/Titanium-Storage-Additional-Exchange-Offers/dp/B07WDJMX16/ref=sr_1_3?adgrpid=60072919918&dib=eyJ2IjoiMSJ9.RW_o5BJcY4Y9WG3FGpJDNVjBJdyUcw7FDDpBFarvvl_CwAOXF32vc0-_TE4SIYqIBeA9rEImuw2LszxnbTV5v_xhRZE8gVeCIiR3V6zFaE6EI5NS0JuQ_wgnUT9ilu4wf2-N-AwEQ5JthbYcmRq91zing97Ce6ZjwbZaLudIfJHU5k_7gMYB_aMmkGxZVBO-4XxxKruXgZDVc3kMjlUF56xoJ0MzHddEj_2uclwenWo.CziC5rnovpcQJEE8dII9493X359qZGNFh-mJhPgGcNM&dib_tag=se&ext_vrnc=hi&hvadid=398121804443&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=332903811455969308&hvtargid=kwd-26725506&hydadcr=29298_1997155&keywords=x200&mcid=11cb2b0deaba3791986742ae26d5ff51&qid=1745925176&sr=8-3,,1 Year,Yes
,VIVO,X200,X200 PRO 5G 16GB 516GB COSMOS BLACK,94999,99999,8,https://www.amazon.in/Titanium-Storage-Additional-Exchange-Offers/dp/B07WDJMX16/ref=sr_1_3?adgrpid=60072919918&dib=eyJ2IjoiMSJ9.RW_o5BJcY4Y9WG3FGpJDNVjBJdyUcw7FDDpBFarvvl_CwAOXF32vc0-_TE4SIYqIBeA9rEImuw2LszxnbTV5v_xhRZE8gVeCIiR3V6zFaE6EI5NS0JuQ_wgnUT9ilu4wf2-N-AwEQ5JthbYcmRq91zing97Ce6ZjwbZaLudIfJHU5k_7gMYB_aMmkGxZVBO-4XxxKruXgZDVc3kMjlUF56xoJ0MzHddEj_2uclwenWo.CziC5rnovpcQJEE8dII9493X359qZGNFh-mJhPgGcNM&dib_tag=se&ext_vrnc=hi&hvadid=398121804443&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=332903811455969308&hvtargid=kwd-26725506&hydadcr=29298_1997155&keywords=x200&mcid=11cb2b0deaba3791986742ae26d5ff51&qid=1745925176&sr=8-3,,1 Year,Yes
,,,,,,,,,,Yes
,,,,,,,,,,Yes
,MI,REDMI A3X,A3X 4G 3GB 64GB MIDNIGHT BLACK,7499,6699,8,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VYHPY/ref=sr_1_3?adgrpid=165138821242&dib=eyJ2IjoiMSJ9.TasSAds_7KXoYgEz6dK6JGEspxstFFNwY04GcYPzPHJyCbSQg3Se9OVdKs7q3XgwvfoAG0mNbSDDqEB2oTPzeI3lrhepIdsW1kOGL01qaGIO3QzVgsB6cbBIJSwA_P_ATDRb5arrV3XlfcFRiZDiuB2pIwT429BBKMNtH8zrybxx1a0cR_Nzou_I4eAwUV0dS5i79XfXZjYOAaIGyOLpwzROpje4ZFee3rUZQLaKrvM.PmyFSNl489quYAW2R38fXAsEThoYJOtZ5fNOxK586G8&dib_tag=se&gad_source=1&hvadid=702463339610&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=4046545522301404915&hvtargid=kwd-886097154601&hydadcr=26417_2636097&keywords=mi+a3x&mcid=866906ee6dc330c0a482e8a3f2e1d0b1&nsdOptOutParam=true&qid=1745925722&sr=8-3,,1 Year,Yes
,MI,REDMI A3X,A3X 4G 3GB 64GB MOONLIGHT WHITE,7499,6699,8,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VYHPY/ref=sr_1_3?adgrpid=165138821242&dib=eyJ2IjoiMSJ9.TasSAds_7KXoYgEz6dK6JGEspxstFFNwY04GcYPzPHJyCbSQg3Se9OVdKs7q3XgwvfoAG0mNbSDDqEB2oTPzeI3lrhepIdsW1kOGL01qaGIO3QzVgsB6cbBIJSwA_P_ATDRb5arrV3XlfcFRiZDiuB2pIwT429BBKMNtH8zrybxx1a0cR_Nzou_I4eAwUV0dS5i79XfXZjYOAaIGyOLpwzROpje4ZFee3rUZQLaKrvM.PmyFSNl489quYAW2R38fXAsEThoYJOtZ5fNOxK586G8&dib_tag=se&gad_source=1&hvadid=702463339610&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=4046545522301404915&hvtargid=kwd-886097154601&hydadcr=26417_2636097&keywords=mi+a3x&mcid=866906ee6dc330c0a482e8a3f2e1d0b1&nsdOptOutParam=true&qid=1745925722&sr=8-3,,1 Year,Yes
,MI,REDMI A3X,A3X 4G 3GB 64GB AURORA  GREEN,7499,6699,8,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VYHPY/ref=sr_1_3?adgrpid=165138821242&dib=eyJ2IjoiMSJ9.TasSAds_7KXoYgEz6dK6JGEspxstFFNwY04GcYPzPHJyCbSQg3Se9OVdKs7q3XgwvfoAG0mNbSDDqEB2oTPzeI3lrhepIdsW1kOGL01qaGIO3QzVgsB6cbBIJSwA_P_ATDRb5arrV3XlfcFRiZDiuB2pIwT429BBKMNtH8zrybxx1a0cR_Nzou_I4eAwUV0dS5i79XfXZjYOAaIGyOLpwzROpje4ZFee3rUZQLaKrvM.PmyFSNl489quYAW2R38fXAsEThoYJOtZ5fNOxK586G8&dib_tag=se&gad_source=1&hvadid=702463339610&hvdev=c&hvlocphy=9062066&hvnetw=g&hvqmt=e&hvrand=4046545522301404915&hvtargid=kwd-886097154601&hydadcr=26417_2636097&keywords=mi+a3x&mcid=866906ee6dc330c0a482e8a3f2e1d0b1&nsdOptOutParam=true&qid=1745925722&sr=8-3,,1 Year,Yes
,MI,REDMI A3X,A3X 4G 4GB 128GB MIDNIGHT BLACK,8499,7499,8,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VSVGS/ref=sr_1_9?crid=29TCJU09182L1&dib=eyJ2IjoiMSJ9.4wTMmCdYM8R8ZWh1wYev7uE2FsuBZ4V87dT8EsuWBFJ9Ehki-QNdvpUwoVREmg8x0qT4vFIEVJbfmMGOQ05qIESMRjTZUBhFC7EyjtGzH6VHkgiuGtAdDXweq1XdYkAg2_pECSzMFTJs-iHbSsLiQXLIZTA6YxWg2NPw3ntvwLf8XZfhJJIWO-5Mj-DPgRBX6WocuanWgwAsfw5mfmq1BDBFeq-uNH0X7A1I0HfGMnE.IF7lYV4nuMxboNpxs7WNDDClbNRnh-_4RR4x7gRPCxk&dib_tag=se&keywords=mi+a3x+4%2F64&qid=1745925755&sprefix=mi+a3x+%2Caps%2C304&sr=8-9,,1 Year,Yes
,MI,REDMI A3X,A3X 4G 4GB 128G MOONLIGHT WHITE,8499,7499,8,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VSVGS/ref=sr_1_9?crid=29TCJU09182L1&dib=eyJ2IjoiMSJ9.4wTMmCdYM8R8ZWh1wYev7uE2FsuBZ4V87dT8EsuWBFJ9Ehki-QNdvpUwoVREmg8x0qT4vFIEVJbfmMGOQ05qIESMRjTZUBhFC7EyjtGzH6VHkgiuGtAdDXweq1XdYkAg2_pECSzMFTJs-iHbSsLiQXLIZTA6YxWg2NPw3ntvwLf8XZfhJJIWO-5Mj-DPgRBX6WocuanWgwAsfw5mfmq1BDBFeq-uNH0X7A1I0HfGMnE.IF7lYV4nuMxboNpxs7WNDDClbNRnh-_4RR4x7gRPCxk&dib_tag=se&keywords=mi+a3x+4%2F64&qid=1745925755&sprefix=mi+a3x+%2Caps%2C304&sr=8-9,,1 Year,Yes
,MI,REDMI A3X,A3X 4G 4GB 128GB AURORA GREEN,8499,7499,8,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VJQ93/ref=sr_1_9?crid=29TCJU09182L1&dib=eyJ2IjoiMSJ9.4wTMmCdYM8R8ZWh1wYev7uE2FsuBZ4V87dT8EsuWBFJ9Ehki-QNdvpUwoVREmg8x0qT4vFIEVJbfmMGOQ05qIESMRjTZUBhFC7EyjtGzH6VHkgiuGtAdDXweq1XdYkAg2_pECSzMFTJs-iHbSsLiQXLIZTA6YxWg2NPw3ntvwLf8XZfhJJIWO-5Mj-DPgRBX6WocuanWgwAsfw5mfmq1BDBFeq-uNH0X7A1I0HfGMnE.IF7lYV4nuMxboNpxs7WNDDClbNRnh-_4RR4x7gRPCxk&dib_tag=se&keywords=mi%2Ba3x%2B4%2F64&qid=1745925755&sprefix=mi%2Ba3x%2B%2Caps%2C304&sr=8-9&th=1,,1 Year,Yes
,MI,REDMI A4,A4 5G 4GB 64GB SPARKLE PURPLE,10999,8499,8,https://www.amazon.in/Redmi-A4-5G-Sparkle-Charging/dp/B0DLW427YG/ref=sr_1_3?crid=1S39BBKJ9DM0O&dib=eyJ2IjoiMSJ9.jWPCFXSGwJg78ri23mjPIGn26OhR4czZV6tRE-q9fll_NSm6f2mLX5UZBTqoM756cf97uVA3lgpIqq_zzVoZZOo6F3qJdEGJwzW_pEjkDfTZJMXF7vCpNoHvDrhpuX3zF_SKtH_EOvoV16uONVIne-TsTHRA97l-ihUhjrGKxgQyxqknbdemYEgCekCHOB3RErxclI6u7SakhvGbB4_ctn5hs79vtwvc2M1Lzffl_EQ.PgBI-3dmkZJMq8MlqZMFmRya_7jOLL0xKErYikE7l7A&dib_tag=se&keywords=mi%2Ba4&qid=1745925979&sprefix=mi%2Ba%2Caps%2C343&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI A4,A4 5G 4GB 64GB STARRY BLACK,10999,8499,8,https://www.amazon.in/Redmi-A4-5G-Sparkle-Charging/dp/B0DLW1L5PR/ref=sr_1_3?crid=1S39BBKJ9DM0O&dib=eyJ2IjoiMSJ9.jWPCFXSGwJg78ri23mjPIGn26OhR4czZV6tRE-q9fll_NSm6f2mLX5UZBTqoM756cf97uVA3lgpIqq_zzVoZZOo6F3qJdEGJwzW_pEjkDfTZJMXF7vCpNoHvDrhpuX3zF_SKtH_EOvoV16uONVIne-TsTHRA97l-ihUhjrGKxgQyxqknbdemYEgCekCHOB3RErxclI6u7SakhvGbB4_ctn5hs79vtwvc2M1Lzffl_EQ.PgBI-3dmkZJMq8MlqZMFmRya_7jOLL0xKErYikE7l7A&dib_tag=se&keywords=mi%2Ba4&qid=1745925979&sprefix=mi%2Ba%2Caps%2C343&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI A4,A4 5G 4GB 128GB SPARKLE PURPLE,11999,9499,8,https://www.amazon.in/Redmi-A4-5G-Sparkle-Charging/dp/B0DLW427YG/ref=sr_1_3?crid=1S39BBKJ9DM0O&dib=eyJ2IjoiMSJ9.jWPCFXSGwJg78ri23mjPIGn26OhR4czZV6tRE-q9fll_NSm6f2mLX5UZBTqoM756cf97uVA3lgpIqq_zzVoZZOo6F3qJdEGJwzW_pEjkDfTZJMXF7vCpNoHvDrhpuX3zF_SKtH_EOvoV16uONVIne-TsTHRA97l-ihUhjrGKxgQyxqknbdemYEgCekCHOB3RErxclI6u7SakhvGbB4_ctn5hs79vtwvc2M1Lzffl_EQ.PgBI-3dmkZJMq8MlqZMFmRya_7jOLL0xKErYikE7l7A&dib_tag=se&keywords=mi%2Ba4&qid=1745925979&sprefix=mi%2Ba%2Caps%2C343&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI A4,A4 5G 4GB 128GB STARRY BLACK ,11999,9499,8,https://www.amazon.in/Redmi-A4-5G-Sparkle-Charging/dp/B0DLW427YG/ref=sr_1_3?crid=1S39BBKJ9DM0O&dib=eyJ2IjoiMSJ9.jWPCFXSGwJg78ri23mjPIGn26OhR4czZV6tRE-q9fll_NSm6f2mLX5UZBTqoM756cf97uVA3lgpIqq_zzVoZZOo6F3qJdEGJwzW_pEjkDfTZJMXF7vCpNoHvDrhpuX3zF_SKtH_EOvoV16uONVIne-TsTHRA97l-ihUhjrGKxgQyxqknbdemYEgCekCHOB3RErxclI6u7SakhvGbB4_ctn5hs79vtwvc2M1Lzffl_EQ.PgBI-3dmkZJMq8MlqZMFmRya_7jOLL0xKErYikE7l7A&dib_tag=se&keywords=mi%2Ba4&qid=1745925979&sprefix=mi%2Ba%2Caps%2C343&sr=8-3&th=1,,1 Year,Yes
,MI,REDMI 13,13C 5G 4GB 128GB BLACK,13999,10499,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX6WVG5/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
,MI,REDMI 13,13C 5G 4GB 128GB GREEN,13999,10499,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX6WVG5/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
,MI,REDMI 13,13C 5G 4GB 128GB SILVER,13999,10499,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX6WVG5/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
,MI,REDMI 13,13C 5G 6GB 128GB BLACK ,15999,11999,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX7BZ7R/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
,MI,REDMI 13,13C 5G 6GB 128GB GREEN,15999,11999,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX6WVZF/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
,MI,REDMI 13,13C 5G 6GB 128GB SILVER,15999,11999,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX6WVZF/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
,MI,REDMI 13,13C 5G 8GB 256GB BLACK,18999,14999,8,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX6WVZF/ref=sr_1_1?crid=23CXY1OYTIWWL&dib=eyJ2IjoiMSJ9.Gi_Yp1ZQyW9sObjGAzJn4xNCaYnKlw4F78X-2JPSlXmDPs9p1ImYqyd2efYoAGAedq3YbTFMx-u9q52WPl2Rlj1bI-mcm01o3uDyVWz5OrmoglIHR9kxeGFEihCcICkNT7snJRznoeSqaVtifPDRDYpLq--u6_00xj1vuGFgVdXRCnmQ5hJt1nW5ye-BkLbLXWEhypgnDONGajCQL0mXntD_jhutjjDScUfBg5x89J8.bGGbXf0uB8c_mMfNHPXQW2ioEvaGE1Lnnwo58-_-b8k&dib_tag=se&keywords=mi%2B13c%2B5g%2B4%2F128&qid=1745926320&sprefix=mi%2B13c%2Caps%2C244&sr=8-1&th=1,,1 Year,Yes
